Lower	Upper	Sex	Exposure	scenario	predicted_CSO	found_using	total_cso_driven	ct	ls_css_one	ls_css_two	fp	true_CSO	false_CSO	total_ncso_driven	overall_ppv	ppv_first	ppv_cancer	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	o_ls_css_one	o_ls_css_two	o_diagnostic_ls_css_first	o_diagnostic_ls_css_xct
40	44	Female	Any	old_3	Lymphoid lineage	cfdna	57.139076684077324	337	0.3699790912198152	0.1557859600989206	51.31807383040936	4.91242813809201	0.9085747155759543	52.22664854598531	0.10187428974136847	0.08597318023273087	0.8439144012782201	0.017396764695248607	154.43866434638426	335.24618337122655	0.33580650928062944	0.15289560259539722	170.15476205771486	341.58371895227776
40	44	Female	Any	old_3	Melanocytic lineage	cfdna	2.1252635396299304	337	0	0.004225947582191396	1.9988121345029202	0.10239022491583051	0.024061180211179617	2.0228733147141	0.05949916458315052	0.04817766032614459	0.8097199458795082	0.011894556142573008	Inf	478.67922527925066	0	0.00420340735368668	Inf	481.24608073968835
40	44	Female	Any	old_3	Myeloid lineage	cfdna	0.2890192299273578	337	0	6.037067974559142e-4	0.28554459064327486	2.2279569365710238e-4	0.0032518435904258366	0.2887964342337007	0.012022173351427967	7.708680620078461e-4	0.06412052459019661	0.011259985252429987	Inf	478.3720101392268	0	6.004867648123832e-4	Inf	480.93721819819393
40	44	Female	Any	old_3	Neuroendocrine cells	cfdna	36.908397107143685	337	0.39300366073751347	0.0897515040908019	35.32757675438597	1.2182370124102433	0.3625833403474672	35.69016009473344	0.04283091319757537	0.03300704197133642	0.770635961439294	0.010159196243027534	93.91362166418787	397.6552867417752	0.4307025851884512	0.09258406512063269	85.69346545945307	385.48923130811806
40	44	Female	Any	old_3	Ovary	cfdna	15.625806438432797	337	1.031823391715367	0.02799947775787487	11.421783625730994	4.013866292840737	0.19015651986106882	11.611940145592062	0.2690435741199063	0.2568741849360391	0.9547679619419434	0.016375947298802863	15.143876911392258	414.7198832066143	1.0235277166985646	0.02799521686376973	15.26661778035142	414.78300390020416
40	44	Female	Any	old_3	Pancreas, gallbladder	cfdna	34.7538293545456	337	0.47340924173061916	0.15237021769263948	32.552083333333336	1.3814534317185692	0.8202925894936943	33.37237592282703	0.06335261644841705	0.03974967528399523	0.6274354164418795	0.024579987693732232	73.41181010218077	219.0216462783143	0.5132528995709958	0.1535575498530289	67.71287484901636	217.32813498761854
40	44	Female	Any	old_3	Plasma cell neoplasm	cfdna	26.610188140145702	337	0	0.021129737910956983	25.61906067251462	0.8714780073066039	0.11964946032447625	25.7387101328391	0.03724616535633607	0.03274978751434834	0.8792794426225978	0.00464861913075511	Inf	1218.1272783081754	0	0.021017036768433396	Inf	1224.6593283548627
40	44	Female	Any	old_3	Prostate	cfdna	0	337	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA
40	44	Female	Any	old_3	Stomach, esophagus	cfdna	31.10256584193332	337	0.27328659181823556	0.10327928689137895	29.125548245614034	1.4867327882121422	0.49028480810714353	29.61583305372118	0.06356445337554162	0.04780096908299729	0.7520078683063157	0.016554820768262674	113.80933705895022	286.7548173998218	0.38397555685255386	0.10617125927237454	81.00142128025266	278.9439746376554
40	44	Female	Any	old_3	Thyroid gland	cfdna	0.2890192299273578	337	0	6.037067974559142e-4	0.28554459064327486	0	0.003474639284082939	0.2890192299273578	0.012022173351427967	0	0	0.012022173351428056	Inf	478.7410563295231	0	6.004867648123832e-4	Inf	481.30824335097424
40	44	Female	Any	old_3	Uterus	cfdna	51.82058689635137	337	0.2498681513105016	0.47843886519345835	47.2404970760234	2.4240285462516566	2.1560612740763156	49.39655835009972	0.08838359606943103	0.04677732714799356	0.5292534953120368	0.043648005976350844	207.3917248939658	103.24528783865846	0.25409848973945615	0.47273303011354045	203.9389803122656	104.49144697639535
40	44	Female	Any	old_4	Anus	cfdna	9.026104521009191	337	0.05174666975855316	0.4478905269129492	6.281980994152045	0.3879748069103777	2.356148719946769	8.638129714098813	0.3040208010520945	0.042983637737334664	0.14138387106601083	0.272761442341061	174.4287035885488	19.286252320709824	0.05711327579950013	0.4580879841969511	158.03864153574239	18.856922713748634
40	44	Female	Any	old_4	Bladder, urothelial	cfdna	4.76563513846114	337	0.037652225651328086	0.010608978492164182	4.568713450292395	0.13932415270182122	0.05759753546692387	4.626310985759319	0.04132118436417531	0.02923516984701646	0.7075104524923254	0.01244999215232617	126.5698124353253	436.0750650193441	0.03871933302191877	0.010230330515107267	123.08154006070674	452.215202522302
40	44	Female	Any	old_4	Bone and soft tissue	cfdna	6.028507825914386	337	0.2799032851144512	0.04685843548230419	4.85425804093567	0.9437722983828143	0.23047748659590067	5.084735527531571	0.19478282501866195	0.1565515589655332	0.8037236288699176	0.04532733027076198	21.537824479085184	108.51270374683746	0.2654625364158572	0.047210032824119376	22.70944859982238	107.70455395518819
40	44	Female	Any	old_4	Breast	cfdna	68.77238904829177	337	2.253631201438308	0.10835187896580477	45.687134502923975	22.552874607529418	0.5323799378383937	46.21951444076237	0.3356762047215983	0.3279350175212447	0.9769385285835974	0.011518509968786516	30.516257054126687	426.56864728067137	2.268868972344574	0.10828696311786162	30.31130924110821	426.82436657177425
40	44	Female	Any	old_4	Cervix	cfdna	4.602990011205707	337	0.43785517851129857	0.003017252569971942	2.284356725146195	2.3021899906660934	0.01644329539341578	2.3008000205396106	0.5037232929932363	0.5001509855684128	0.9929081948869268	0.007146772968803827	10.512585523952938	762.5480357320588	0.44815968990888677	0.0029686322349853954	10.270870216242605	775.0370670454333
40	44	Female	Any	old_4	Colon, rectum	cfdna	76.47758391057005	337	2.6817629062696593	0.16523218826194241	66.45193713450293	9.075457901669985	0.950188874397127	67.40212600890005	0.13109261908418457	0.11866820887389012	0.9052241819784242	0.01409731310658747	28.517652970653774	407.92370250551625	2.677201428539709	0.16878348474300023	28.56624200752988	399.3407655466442
40	44	Female	Any	old_4	Head and neck	cfdna	35.538944932524196	337	0.312198016941425	0.49464482903656776	30.838815789473685	2.147656372633001	2.5524727704175034	33.39128855989119	0.1322529172426019	0.06043106729000075	0.45693560905841707	0.07644127796504004	113.83462739672704	67.50558501729057	0.3127131910618457	0.5127362775898653	113.6470924422744	65.12370982768783
40	44	Female	Any	old_4	Kidney	cfdna	5.483102749210728	337	0.03480846054455523	0.04220838068902547	5.139802631578945	0.19021107303667117	0.15308904459511202	5.292891676174057	0.06261055707577234	0.034690408284625225	0.5540664371128705	0.028923517419455626	157.5221271906666	125.39906980014167	0.030171754543851008	0.041644681696108916	181.72966180146068	127.0964613152176
40	44	Female	Any	old_4	Liver, bile duct	cfdna	15.200185935992073	337	0.1811663504447611	0.09963338626254223	14.277229532163744	0.5539519761223063	0.3690044277060227	14.646233959869766	0.06072007327508322	0.0364437631523059	0.6001930035097762	0.025194492230363352	83.9018167483962	147.0012664356878	0.19024761577743288	0.09926754646436912	79.89685376017792	147.54302369230868
40	44	Female	Any	old_4	Lung	cfdna	88.93415706175205	337	1.36222701874871	0.2052815807081285	84.44124634502924	3.3814412620868852	1.111469454635924	85.55271579966517	0.050519517642733436	0.038021850926623815	0.7526170616970014	0.01299163263546888	65.28585605609526	416.75787717800614	1.4436021707995281	0.21041714073230078	61.60572411199447	406.5862481636322
40	44	Female	Any	old_4	Lymphoid lineage	cfdna	55.98507031646581	337	0.31015543049983824	0.13252599656924982	51.31807383040936	3.925915355979793	0.7410811300766547	52.05915496048601	0.08336144725147976	0.0701243266068586	0.841208123406397	0.014235366106867289	180.50649710128164	392.822210797586	0.2811595978493132	0.13017794256494364	199.12203156041952	399.90764898219646
40	44	Female	Any	old_4	Melanocytic lineage	cfdna	2.076211782655488	337	0	0.0035979042017189153	1.9988121345029202	0.0581240537821644	0.019275594370403038	2.018087728873323	0.03727926447540575	0.027995243196155727	0.7509601809505929	0.00955141547843631	Inf	560.9064654665269	0	0.0035779025272879112	Inf	564.0421206228486
40	44	Female	Any	old_4	Myeloid lineage	cfdna	0.288319436939535	337	0	5.139863145312738e-4	0.28554459064327486	1.9295621613248126e-4	0.0025818900801276453	0.2881264807234025	0.009624208224442543	6.692445649196629e-4	0.06953762318026165	0.008960960733790465	Inf	560.5722809685262	0	5.111289324697021e-4	Inf	563.706067921486
40	44	Female	Any	old_4	Neuroendocrine cells	cfdna	36.71538810068384	337	0.35764404799404287	0.07887670263593227	35.32757675438597	1.0872034946675766	0.3006078516302941	35.62818460601627	0.03779917408178013	0.02961165742511454	0.7833942974798463	0.00843736089712336	102.65902174693927	451.6946501993588	0.39199397731026703	0.08141786729592339	93.66314337942813	437.5966331385369
40	44	Female	Any	old_4	Ovary	cfdna	14.801713346055992	337	0.871621298861369	0.023514973687370027	11.421783625730994	3.2333817848580497	0.14654793546694705	11.56833156119794	0.22834719476753018	0.2184464534113954	0.956641721102752	0.012668026905322509	16.98181694893415	491.9559645270337	0.8650690233741173	0.02349500832550079	17.110441994932792	492.3740141280143
40	44	Female	Any	old_4	Pancreas, gallbladder	cfdna	34.23587644707704	337	0.37783959218655017	0.12940924491615372	32.552083333333336	1.036156306460164	0.6476368072835367	33.199720140616876	0.049182123797723354	0.030265219237541326	0.6153703195497693	0.019507297186255834	90.60955271774117	256.5482872736604	0.4096739253944727	0.1305912477327432	83.56860011071367	254.2262266194176
40	44	Female	Any	old_4	Plasma cell neoplasm	cfdna	26.469239471906352	337	0	0.01798952100859456	25.61906067251462	0.7547591965191315	0.0954196028726008	25.71448027538722	0.032119502348909035	0.02851457811321742	0.8877652525082153	0.0037107342575355214	Inf	1429.414394252189	0	0.017889512636439557	Inf	1437.405299851982
40	44	Female	Any	old_4	Prostate	cfdna	0	337	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA
40	44	Female	Any	old_4	Stomach, esophagus	cfdna	30.53311004328183	337	0.20267784894607452	0.08716614127031884	29.125548245614034	1.014463298118624	0.3930984995491704	29.518646745163206	0.046099522638621604	0.03322502348043105	0.7207238075084865	0.013316955311089312	150.64848083820755	338.6480841640133	0.28267734952548423	0.08956922356173787	108.01399579604158	329.5623828291503
40	44	Female	Any	old_4	Thyroid gland	cfdna	0.288319436939535	337	0	5.139863145312738e-4	0.28554459064327486	0	0.0027748462962601263	0.288319436939535	0.009624208224442543	0	0	0.00962420822444258	Inf	560.9476921627104	0	5.111289324697021e-4	Inf	564.0835777900825
40	44	Female	Any	old_4	Uterus	cfdna	50.666687225317666	337	0.19912708525852113	0.4011927348195469	47.2404970760234	1.7253144199893464	1.7008757293049148	48.941372805328314	0.06762214656067411	0.034052244472127693	0.5035664527681663	0.0347533310124014	254.44397561255175	121.9896786698835	0.20230639505152292	0.39658341980661665	250.4453070423898	123.40751115917371
40	44	Female	Current	old_3	Anus	cfdna	11.283757696221603	337	0.05491932350902614	0.8074633456790343	6.281980994152045	0.423586742563572	4.578189959505985	10.86017095365803	0.4432722535104078	0.037539510681393946	0.084687255708218	0.42155781700323175	205.46060976820092	13.449738631200896	0.06076341000371892	0.826644113547915	185.69987588798918	13.137661994648123
40	44	Female	Current	old_3	Bladder, urothelial	cfdna	5.062801923863985	337	0.10287098930920996	0.017554698912710272	4.568713450292395	0.3958756296487209	0.09821284392286934	4.666926294215265	0.09759190286364117	0.07819299186537884	0.8012241750694507	0.021044438615755695	49.21506012395971	265.8505461940012	0.10619567716216341	0.01707725823211128	47.67427506614004	273.283113177957
40	44	Female	Current	old_3	Bone and soft tissue	cfdna	6.465520647616985	337	0.3451463437986887	0.08052661500001526	4.85425804093567	1.2421773410394723	0.36908526564184235	5.223343306577512	0.24920848520918149	0.19212332753083158	0.770934133200025	0.07066073278719218	18.732693432175214	64.86480658073758	0.3274857464890295	0.08237129724886805	19.742907033157163	63.4121773121558
40	44	Female	Current	old_3	Breast	cfdna	77.13798557506485	337	2.786264775498246	0.19669940749854334	45.687134502923975	30.488406260236513	0.9624448119043472	46.64957931482832	0.40772196522471127	0.39524504085691353	0.969398449355258	0.02063137173025735	27.685088026593185	237.1617683453052	2.8059329410973275	0.1996190226666659	27.491029612738423	233.6930553593892
40	44	Female	Current	old_3	Cervix	cfdna	6.800348577174638	337	0.791371176613943	0.004661283098776714	2.284356725146195	4.490845925064423	0.025145926964022944	2.309502652110218	0.6640824070675384	0.6603846661828398	0.9944318041776965	0.010888026883643901	8.593121379870615	495.4650046285139	0.8104502647428125	0.004675202720933253	8.390827757126656	493.98984171732354
40	44	Female	Current	old_3	Colon, rectum	cfdna	81.18484990595289	337	3.804407134637779	0.27793137306498095	66.45193713450293	13.182998181401477	1.549914590048482	68.00185172455141	0.1814736713625391	0.16238249127359453	0.8947991741964311	0.02279224095729882	21.339685010784883	244.67137687493968	3.7976988839368095	0.2903365097533665	21.377379404497233	234.21736309469748
40	44	Female	Current	old_3	Head and neck	cfdna	43.67841605926085	337	1.0727452577441037	0.9666302209320821	30.838815789473685	7.80865452289955	5.030945746887616	35.8697615363613	0.2939575522236656	0.17877604609803455	0.608169597092059	0.14025590166769658	40.71648487275816	37.1080489308244	1.072835111185506	1.009578330628216	40.713074734285364	35.529448729392925
40	44	Female	Current	old_3	Kidney	cfdna	5.7839917847776645	337	0.06363327294499074	0.07823811535635848	5.139802631578945	0.37143462574139274	0.272754527457327	5.412557159036272	0.11137449311288772	0.06421769593776673	0.5765924866897171	0.050392914004051284	90.8957140987824	69.18056671461461	0.05531679912655721	0.07911168734482733	104.56121605201142	68.4166567632964
40	44	Female	Current	old_3	Liver, bile duct	cfdna	16.076277781982867	337	0.3685910184243479	0.16696264980199105	14.277229532163744	1.1830929131414465	0.6159553366776774	14.893184868841422	0.11190701443560314	0.07359246519535584	0.6576215580990645	0.04135820122439628	43.615489739022145	89.20069779980108	0.3857975108756568	0.16910873668811546	41.670247549016146	88.06868977034986
40	44	Female	Current	old_3	Lung	cfdna	102.0025777099078	337	6.1616335803612206	0.42442511773082925	84.44124634502924	15.31007196928708	2.251259395591485	86.69250574062073	0.17216556443134645	0.15009495164748146	0.8718058814097752	0.025968327669834933	16.554469911196502	204.25865981758693	6.529030468965278	0.44422897043724413	15.622928732644311	195.1527511933572
40	44	Female	Current	old_3	Lymphoid lineage	cfdna	57.42063249088967	337	0.3699790912198152	0.21131704458848147	51.31807383040936	4.91242813809201	1.1901305223883052	52.50820435279767	0.1062781511758607	0.08555162012315719	0.8049784379631623	0.022665610775640516	155.19966899095502	248.48068670964085	0.33580650928062944	0.2110498770669482	170.99320860068244	248.7952378012581
40	44	Female	Current	old_3	Melanocytic lineage	cfdna	2.1327674761959483	337	0	0.005809747160272624	1.9988121345029202	0.10239022491583051	0.03156511677719755	2.0303772512801177	0.0628082260200038	0.04800815187713571	0.7643608953681578	0.015546429491020098	Inf	349.4777303156927	0	0.0058636623349415	Inf	346.2643541360016
40	44	Female	Current	old_3	Myeloid lineage	cfdna	0.2900912208653604	337	0	8.299638800389463e-4	0.28554459064327486	3.0392670001012315e-4	0.004242703522075378	0.28978729416535026	0.015673105199539017	0.0010476935465454304	0.06684658420950577	0.01464075067299026	Inf	349.1565128734902	0	8.376660478487857e-4	Inf	345.94609022241553
40	44	Female	Current	old_3	Neuroendocrine cells	cfdna	40.02572815156925	337	1.320653804552617	0.23531563070683656	35.32757675438597	3.939114595212593	0.75903680197068	36.08661355635665	0.11737828677075746	0.09841456425966748	0.838439263062967	0.021033749835940918	30.307509820961982	153.35408637309973	1.465809561535803	0.24650328026926066	27.30622667628956	146.39405007892185
40	44	Female	Current	old_3	Ovary	cfdna	15.668686075952902	337	1.031823391715367	0.03704976106119615	11.421783625730994	4.013866292840737	0.23303615738117134	11.654819783112165	0.2710439426532215	0.25617121138197485	0.945127970300096	0.019994831470396542	15.185434059509264	314.5720633356195	1.0235277166985646	0.03748238818522582	15.308511748458523	310.9412272643307
40	44	Female	Current	old_3	Pancreas, gallbladder	cfdna	35.70277188125941	337	0.7155989317486872	0.24786317276385877	32.552083333333336	2.0162864851894433	1.1344020627366327	33.68648539606997	0.08824772929129032	0.056474228160637685	0.6399510629245329	0.0336752869703937	49.892153687280725	135.9075857072295	0.7690505060375544	0.2549615784777355	46.42448265877087	132.123771735323
40	44	Female	Current	old_3	Plasma cell neoplasm	cfdna	26.64770782297579	337	0	0.029048735801363114	25.61906067251462	0.8714780073066039	0.15716914315456595	25.776229815669186	0.03860171228589737	0.03270367616967081	0.8472079147022362	0.006097444982393195	Inf	887.3442889882882	0	0.029318311674707474	Inf	879.1853399220803
40	44	Female	Current	old_3	Prostate	cfdna	0	337	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA
40	44	Female	Current	old_3	Stomach, esophagus	cfdna	32.21354287075071	337	0.4333950159049523	0.16350458571170143	29.125548245614034	2.395084620130064	0.6929100050066088	29.818458250620644	0.09586013676069494	0.07435023926861382	0.7756116544484136	0.02323762010707534	74.32836486014286	182.3707764575966	0.6093386528454631	0.169534523146226	52.86640314104695	175.88428419916448
40	44	Female	Current	old_3	Thyroid gland	cfdna	0.2900912208653604	337	0	8.299638800389463e-4	0.28554459064327486	0	0.004546630222085501	0.2900912208653604	0.015673105199539017	0	0	0.015673105199539017	Inf	349.52270555647283	0	8.376660478487857e-4	Inf	346.3089158386508
40	44	Female	Current	old_3	Uterus	cfdna	51.88061838887952	337	0.2498681513105016	0.49110926181810816	47.2404970760234	2.4240285462516566	2.216092766604459	49.456589842627864	0.08943843494839132	0.046723200715958334	0.5224062869941656	0.04480884698391303	207.63197757208144	100.70384268367773	0.25409848973945615	0.48601506996357896	204.17523316284218	101.75937516985645
40	44	Female	Current	old_4	Anus	cfdna	10.25655673315304	337	0.05174666975855316	0.6825718105186054	6.281980994152045	0.3879748069103777	3.586600932090617	9.868581926242662	0.3875156002553639	0.03782700344807703	0.09761414359357377	0.36343630309772074	198.20708812778707	14.457939478550538	0.05711327579950013	0.6984013723586691	179.58270804076008	14.130244178808086
40	44	Female	Current	old_4	Bladder, urothelial	cfdna	4.948434826627247	337	0.08470154473205793	0.014483434703527202	4.568713450292395	0.3039027245707931	0.07581865176405891	4.644532102056454	0.07673565271418614	0.06141390868391552	0.8003308307373262	0.01632428199397928	58.422013934704054	320.6789133329924	0.08710208390658099	0.01414647459449539	56.81189937929107	328.3172829408475
40	44	Female	Current	old_4	Bone and soft tissue	cfdna	6.092479268341103	337	0.2799032851144512	0.06994048820034023	4.85425804093567	0.9437722983828143	0.2944489290226182	5.148706969958288	0.20323765955835316	0.1549077570582838	0.7622000636836062	0.057188907960905706	21.766372859289294	73.61554233379289	0.2654625364158572	0.07163316197564143	22.950429656096563	71.8760254043942
40	44	Female	Current	old_4	Breast	cfdna	69.03356962220869	337	2.253631201438308	0.17295400758049526	45.687134502923975	22.552874607529418	0.793560511755285	46.48069501467926	0.3381895974241199	0.32669431308494823	0.9660093497058232	0.01707290546117409	30.632150272924076	268.7459843510506	2.268868972344574	0.17560954051644617	30.42642411865313	264.6820604278402
40	44	Female	Current	old_4	Cervix	cfdna	5.821051798963206	337	0.6687498707166136	0.00402686243249663	2.284356725146195	3.516206577383904	0.02048849643310683	2.304845221579302	0.6075697650460584	0.6040500409239066	0.994206880716184	0.00888931553463183	8.704378204552818	572.3675094980367	0.6844882723688785	0.004041675199881216	8.504238909481526	570.2697786420443
40	44	Female	Current	old_4	Colon, rectum	cfdna	79.90489444232298	337	3.615268269321656	0.23532542402390547	66.45193713450293	12.234569620142556	1.218387687677489	67.67032482218042	0.16836211851241079	0.15311414532902892	0.909433468062129	0.01800475601201985	22.102065044626904	287.5606199494456	3.6091189689268472	0.2456015562609129	22.139723054372542	275.52889261944
40	44	Female	Current	old_4	Head and neck	cfdna	41.26942015470216	337	0.9345268641918224	0.8282882427655692	30.838815789473685	6.428748635052561	4.001855730175925	34.84067151964961	0.25274414629835873	0.15577511413908446	0.6163352007179446	0.11486161304092371	44.16076384320091	42.063462597658265	0.9360689753813367	0.8637556586184572	44.08801193084066	40.336258491638574
40	44	Female	Current	old_4	Kidney	cfdna	5.615333588073789	337	0.04629817378967563	0.06733899536781685	5.139802631578945	0.25299669041381945	0.2225342660810244	5.3623368976599695	0.08468436452374051	0.045054614555963386	0.532029906693493	0.04149949365884387	121.28628687566061	79.63197057470177	0.040130965677801375	0.06824969079494576	139.92520471990377	78.56939475038732
40	44	Female	Current	old_4	Liver, bile duct	cfdna	15.699219152771105	337	0.3048863122948442	0.14021802883531148	14.277229532163744	0.9322502483145619	0.48973937229279824	14.766968904456542	0.0905770921961021	0.05938195009845495	0.655595677214844	0.03316451571486679	51.49204316390883	105.31433815690423	0.3201692469648425	0.14221033568880045	49.034125861860254	103.83892867513632
40	44	Female	Current	old_4	Lung	cfdna	100.43452985522893	337	5.708844744325751	0.3664048555827014	84.44124634502924	14.1710030058301	1.822280504369584	86.26352684939883	0.15924088591098262	0.1410969218082352	0.8860596385221688	0.021124576874198178	17.592794050855005	235.43226989230837	6.04987315053865	0.3834448183885104	16.601096809159834	224.96985931883344
40	44	Female	Current	old_4	Lymphoid lineage	cfdna	56.22792381829583	337	0.31015543049983824	0.18270906805279943	51.31807383040936	3.925915355979793	0.9839346319066731	52.30200846231603	0.08732049228338867	0.06982145328123163	0.7995998585834133	0.018812559227349843	181.289502904013	286.2584162883571	0.2811595978493132	0.18273217230446234	199.98578831525802	286.2222224074048
40	44	Female	Current	old_4	Melanocytic lineage	cfdna	2.0824069948486628	337	0	0.0049863949706271445	1.9988121345029202	0.0581240537821644	0.025470806563577923	2.024282941066498	0.04014338241877535	0.02791195665686309	0.6953065480553148	0.012582631630615121	Inf	405.96121105342394	0	0.005033783895702984	Inf	402.139420962131
40	44	Female	Current	old_4	Myeloid lineage	cfdna	0.2892044672528457	337	0	7.123421386610206e-4	0.28554459064327486	2.6322118283777525e-4	0.003396655426733053	0.28894124607000793	0.012654979517903064	9.101560060192508e-4	0.07192078064856958	0.011755522871629318	Inf	405.6214428267948	0	7.19111985100427e-4	Inf	401.80285137321977
40	44	Female	Current	old_4	Neuroendocrine cells	cfdna	39.57145995560411	337	1.2127219728079393	0.21243727667277548	35.32757675438597	3.5854065830579396	0.6584766181602008	35.98605337254617	0.1072460608221032	0.0906058706724611	0.8448410130676559	0.018298105972981017	32.630281996111826	169.39613393734444	1.3462693152714844	0.22269643693099472	29.393420400155414	161.59240744249942
40	44	Female	Current	old_4	Ovary	cfdna	14.83711455858842	337	0.871621298861369	0.031449206652559895	11.421783625730994	3.2333817848580497	0.18194914799937495	11.60373277373037	0.23018835093380552	0.21792524227606078	0.9467257634541585	0.01568022562629921	17.022432308584804	368.96742426365313	0.8650690233741173	0.03181433043072978	17.151364986712508	364.7328929016909
40	44	Female	Current	old_4	Pancreas, gallbladder	cfdna	35.00450954545911	337	0.5740913493312745	0.2152586541004537	32.552083333333336	1.5329365514423126	0.9194896606834587	33.471572994016796	0.07006029348706899	0.04379254477059713	0.6250693879648096	0.027470763350375613	60.9737624268922	155.49466818833116	0.6183718362549234	0.22186711186170133	56.60754176234592	150.86315728885933
40	44	Female	Current	old_4	Plasma cell neoplasm	cfdna	26.50021553287223	337	0	0.024931974853135697	25.61906067251462	0.7547591965191315	0.12639566383847523	25.745456336353097	0.0332508563662276	0.02848124746694567	0.8565568102442516	0.0049094357539121196	Inf	1032.62804041835	0	0.025168919478514906	Inf	1022.9066988088362
40	44	Female	Current	old_4	Prostate	cfdna	0	337	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA
40	44	Female	Current	old_4	Stomach, esophagus	cfdna	31.35267915005127	337	0.3252811444946386	0.13998864652904217	29.125548245614034	1.6630495543985875	0.564081350038646	29.68962959565268	0.07103478761028281	0.05304329963124915	0.746722858133396	0.018999272059670357	96.38640198085025	212.0859821978009	0.453833198216528	0.14526907070071604	69.08414649536638	204.37681230039243
